id,name,ingredient_type,core_ingredient_id,category,subcategory,is_core_raw,is_edible,review_status,usage_count,reason
345,黑枣,core_raw,345,水果,核果,1,1,verified,1,核心原生食材
346,乳鸽,core_raw,346,禽肉,其他禽肉,1,1,verified,2,核心原生食材
347,皮皮虾,core_raw,347,水产,虾,1,1,verified,8,核心原生食材
348,青鱼,core_raw,348,水产,鱼,1,1,verified,2,核心原生食材
349,马鲛鱼,core_raw,349,水产,鱼,1,1,verified,2,核心原生食材
350,松子仁,core_raw,350,谷物/坚果,坚果种子,1,1,verified,1,核心原生食材
351,甜菜根,core_raw,351,蔬菜,叶菜,1,1,verified,2,核心原生食材
352,芥蓝,core_raw,352,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
353,枇杷,core_raw,353,水果,仁果,1,1,verified,1,核心原生食材
354,牛肚,core_raw,354,畜肉,牛,1,1,verified,4,核心原生食材
355,猪腿肉,core_raw,355,畜肉,猪,1,1,verified,3,核心原生食材
356,北极虾,core_raw,356,水产,虾,1,1,verified,2,核心原生食材
357,生鱼,core_raw,357,水产,鱼,1,1,verified,1,核心原生食材
358,云耳,core_raw,358,菌菇藻类,菌菇,1,1,verified,2,核心原生食材
359,猴头菇,core_raw,359,菌菇藻类,菌菇,1,1,verified,5,核心原生食材
360,荞麦,core_raw,360,谷物/坚果,小麦,1,1,verified,1,核心原生食材
361,节瓜,core_raw,361,蔬菜,瓜果,1,1,verified,8,核心原生食材
362,茭白,core_raw,362,蔬菜,根茎,1,1,verified,54,核心原生食材
363,黄姜,core_raw,363,蔬菜,根茎,1,1,verified,2,核心原生食材
364,菠萝蜜,core_raw,364,水果,热带水果,1,1,verified,1,核心原生食材
365,雪花梨,core_raw,365,水果,仁果,1,1,verified,1,核心原生食材
366,青梅,core_raw,366,水果,核果,1,1,verified,1,核心原生食材
367,鸡心,core_raw,367,禽肉,鸡,1,1,verified,8,核心原生食材
368,鸡肝,core_raw,368,禽肉,鸡,1,1,verified,5,核心原生食材
369,青虾,core_raw,369,水产,虾,1,1,verified,3,核心原生食材
370,鲮鱼,core_raw,370,水产,鱼,1,1,verified,6,核心原生食材
371,鳗鱼,core_raw,371,水产,鱼,1,1,verified,5,核心原生食材
372,牛肝菌,core_raw,372,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
373,眉豆,core_raw,373,豆类,杂豆,1,1,verified,5,核心原生食材
374,山核桃,core_raw,374,谷物/坚果,坚果种子,1,1,verified,1,核心原生食材
375,小南瓜,core_raw,375,蔬菜,瓜果,1,1,verified,1,核心原生食材
376,槐花,core_raw,376,蔬菜,其他蔬菜,1,1,verified,5,核心原生食材
377,马兰头,core_raw,377,蔬菜,其他蔬菜,1,1,verified,4,核心原生食材
378,鱼腥草,core_raw,378,蔬菜,其他蔬菜,1,1,verified,3,核心原生食材
379,鸭舌,core_raw,379,禽肉,鸭,1,1,verified,1,核心原生食材
380,文蛤,core_raw,380,水产,贝,1,1,verified,3,核心原生食材
381,沙丁鱼,core_raw,381,水产,鱼,1,1,verified,1,核心原生食材
382,鲳鱼,core_raw,382,水产,鱼,1,1,verified,17,核心原生食材
383,黄鳝,core_raw,383,水产,鱼,1,1,verified,12,核心原生食材
384,榛蘑,core_raw,384,菌菇藻类,菌菇,1,1,verified,4,核心原生食材
385,白木耳,core_raw,385,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
386,南瓜子仁,core_raw,386,谷物/坚果,坚果种子,1,1,verified,1,核心原生食材
387,玉米糁,core_raw,387,谷物/坚果,玉米,1,1,verified,1,核心原生食材
388,李子,core_raw,388,水果,核果,1,1,verified,1,核心原生食材
389,牛舌,core_raw,389,畜肉,牛,1,1,verified,1,核心原生食材
390,猪心,core_raw,390,畜肉,猪,1,1,verified,12,核心原生食材
391,桂鱼,core_raw,391,水产,鱼,1,1,verified,9,核心原生食材
392,武昌鱼,core_raw,392,水产,鱼,1,1,verified,5,核心原生食材
393,海蛎子,core_raw,393,水产,贝,1,1,verified,1,核心原生食材
394,海鲈鱼,core_raw,394,水产,鱼,1,1,verified,2,核心原生食材
395,牡蛎,core_raw,395,水产,贝,1,1,verified,3,核心原生食材
396,胖头鱼,core_raw,396,水产,鱼,1,1,verified,1,核心原生食材
397,鲢鱼,core_raw,397,水产,鱼,1,1,verified,1,核心原生食材
398,大黄米,core_raw,398,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
399,玉米笋,core_raw,399,谷物/坚果,玉米,1,1,verified,8,核心原生食材
400,银杏,core_raw,400,谷物/坚果,杂粮,1,1,verified,2,核心原生食材
401,沙葛,core_raw,401,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
402,红心萝卜,core_raw,402,蔬菜,根茎,1,1,verified,1,核心原生食材
403,葡萄柚,core_raw,403,水果,浆果,1,1,verified,1,核心原生食材
404,猪大排,core_raw,404,畜肉,猪,1,1,verified,2,核心原生食材
405,肉鸡,core_raw,405,禽肉,鸡,1,1,verified,1,核心原生食材
406,鸭肝,core_raw,406,禽肉,鸭,1,1,verified,1,核心原生食材
407,鸭蛋黄,core_raw,407,蛋类,鸭蛋,1,1,verified,1,核心原生食材
408,田螺,core_raw,408,水产,贝,1,1,verified,1,核心原生食材
409,石斑鱼,core_raw,409,水产,鱼,1,1,verified,3,核心原生食材
410,蟹肉,core_raw,410,水产,蟹,1,1,verified,1,核心原生食材
411,贻贝,core_raw,411,水产,贝,1,1,verified,1,核心原生食材
412,江米,core_raw,412,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
413,生米,core_raw,413,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
414,水芹菜,core_raw,414,蔬菜,根茎,1,1,verified,3,核心原生食材
415,萝卜缨,core_raw,415,蔬菜,根茎,1,1,verified,1,核心原生食材
416,蒜黄,core_raw,416,蔬菜,葱蒜,1,1,verified,3,核心原生食材
417,蕨菜,core_raw,417,蔬菜,叶菜,1,1,verified,3,核心原生食材
418,香椿芽,core_raw,418,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
419,杨桃,core_raw,419,水果,核果,1,1,verified,1,核心原生食材
420,鸭梨,core_raw,420,水果,仁果,1,1,verified,1,核心原生食材
421,兔肉,core_raw,421,畜肉,其他畜肉,1,1,verified,4,核心原生食材
422,牛百叶,core_raw,422,畜肉,牛,1,1,verified,4,核心原生食材
423,牛蹄筋,core_raw,423,畜肉,牛,1,1,verified,1,核心原生食材
424,猪肥肉,core_raw,424,畜肉,猪,1,1,verified,1,核心原生食材
425,鹌鹑,core_raw,425,禽肉,其他禽肉,1,1,verified,1,核心原生食材
426,泥鳅,core_raw,426,水产,鱼,1,1,verified,2,核心原生食材
427,蚬子,core_raw,427,水产,其他水产,1,1,verified,1,核心原生食材
428,蟹黄,core_raw,428,水产,蟹,1,1,verified,1,核心原生食材
429,青蟹,core_raw,429,水产,蟹,1,1,verified,2,核心原生食材
430,鲜贝,core_raw,430,水产,贝,1,1,verified,1,核心原生食材
431,鳊鱼,core_raw,431,水产,鱼,1,1,verified,8,核心原生食材
432,发菜,core_raw,432,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
433,烤麸,core_raw,433,豆类,杂豆,1,1,verified,5,核心原生食材
434,花豆,core_raw,434,豆类,杂豆,1,1,verified,1,核心原生食材
435,薏仁米,core_raw,435,谷物/坚果,杂粮,1,1,verified,2,核心原生食材
436,佛手瓜,core_raw,436,蔬菜,瓜果,1,1,verified,4,核心原生食材
437,槟榔芋,core_raw,437,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
438,甘蓝菜,core_raw,438,蔬菜,叶菜,1,1,verified,1,核心原生食材
439,红皮萝卜,core_raw,439,蔬菜,根茎,1,1,verified,3,核心原生食材
440,豌豆苗,core_raw,440,蔬菜,鲜豆,1,1,verified,4,核心原生食材
441,金瓜,core_raw,441,蔬菜,瓜果,1,1,verified,1,核心原生食材
442,金针菜,core_raw,442,蔬菜,叶菜,1,1,verified,2,核心原生食材
443,番石榴,core_raw,443,水果,浆果,1,1,verified,1,核心原生食材
444,香瓜,core_raw,444,水果,其他水果,1,1,verified,1,核心原生食材
445,猪肺,core_raw,445,畜肉,猪,1,1,verified,1,核心原生食材
446,海鸭蛋,core_raw,446,蛋类,鸭蛋,1,1,verified,1,核心原生食材
447,鲭鱼,core_raw,447,水产,鱼,1,1,verified,1,核心原生食材
448,鸡枞菌,core_raw,448,菌菇藻类,菌菇,1,1,verified,4,核心原生食材
449,山芋,core_raw,449,薯芋,芋类,1,1,verified,1,核心原生食材
450,小麦,core_raw,450,谷物/坚果,小麦,1,1,verified,2,核心原生食材
451,稻米,core_raw,451,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
452,鸡头米,core_raw,452,谷物/坚果,杂粮,1,1,verified,3,核心原生食材
453,黄米,core_raw,453,谷物/坚果,杂粮,1,1,verified,2,核心原生食材
454,凉薯,core_raw,454,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
455,南瓜藤,core_raw,455,蔬菜,瓜果,1,1,verified,3,核心原生食材
456,奶白菜,core_raw,456,蔬菜,叶菜,1,1,verified,4,核心原生食材
457,榆钱,core_raw,457,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
458,毛笋,core_raw,458,蔬菜,根茎,1,1,verified,1,核心原生食材
459,油菜心,core_raw,459,蔬菜,叶菜,1,1,verified,2,核心原生食材
460,油豆角,core_raw,460,蔬菜,鲜豆,1,1,verified,6,核心原生食材
461,紫葡萄,core_raw,461,水果,浆果,1,1,verified,1,核心原生食材
462,西梅,core_raw,462,水果,核果,1,1,verified,1,核心原生食材
463,牦牛肉,core_raw,463,畜肉,牛,1,1,verified,1,核心原生食材
464,九节虾,core_raw,464,水产,虾,1,1,verified,1,核心原生食材
465,刀鱼,core_raw,465,水产,鱼,1,1,verified,2,核心原生食材
466,海蟹,core_raw,466,水产,蟹,1,1,verified,1,核心原生食材
467,螺蛳,core_raw,467,水产,贝,1,1,verified,1,核心原生食材
468,苔菜,core_raw,468,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
469,大麦,core_raw,469,谷物/坚果,小麦,1,1,verified,1,核心原生食材
470,籼米,core_raw,470,谷物/坚果,稻米,1,1,verified,1,核心原生食材
471,高粱米,core_raw,471,谷物/坚果,杂粮,1,1,verified,2,核心原生食材
472,凉瓜,core_raw,472,蔬菜,瓜果,1,1,verified,1,核心原生食材
473,白花菜,core_raw,473,蔬菜,叶菜,1,1,verified,1,核心原生食材
474,红薯叶,core_raw,474,蔬菜,其他蔬菜,1,1,verified,4,核心原生食材
475,芹菜茎,core_raw,475,蔬菜,根茎,1,1,verified,1,核心原生食材
476,荆芥,core_raw,476,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
477,菜豆,core_raw,477,蔬菜,鲜豆,1,1,verified,1,核心原生食材
478,蒲瓜,core_raw,478,蔬菜,瓜果,1,1,verified,2,核心原生食材
479,金花菜,core_raw,479,蔬菜,叶菜,1,1,verified,1,核心原生食材
480,雪里红,core_raw,480,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
481,黄秋葵,core_raw,481,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
482,库尔勒香梨,core_raw,482,水果,仁果,1,1,verified,1,核心原生食材
483,芭蕉,core_raw,483,水果,其他水果,1,1,verified,1,核心原生食材
484,酸木瓜,core_raw,484,水果,热带水果,1,1,verified,1,核心原生食材
485,鳄梨,core_raw,485,水果,仁果,1,1,verified,1,核心原生食材
486,牛肝,core_raw,486,畜肉,牛,1,1,verified,1,核心原生食材
487,猪耳,core_raw,487,畜肉,猪,1,1,verified,1,核心原生食材
488,猪舌,core_raw,488,畜肉,猪,1,1,verified,2,核心原生食材
489,羊肚,core_raw,489,畜肉,羊,1,1,verified,3,核心原生食材
490,羊肝,core_raw,490,畜肉,羊,1,1,verified,1,核心原生食材
491,羊血,core_raw,491,畜肉,羊,1,1,verified,1,核心原生食材
492,驴肉,core_raw,492,畜肉,其他畜肉,1,1,verified,1,核心原生食材
493,火鸡腿,core_raw,493,禽肉,鸡,1,1,verified,1,核心原生食材
494,鸭肫,core_raw,494,禽肉,鸭,1,1,verified,2,核心原生食材
495,鹅蛋,core_raw,495,蛋类,鹅蛋,1,1,verified,2,核心原生食材
496,乌鱼,core_raw,496,水产,鱼,1,1,verified,1,核心原生食材
497,多宝鱼,core_raw,497,水产,鱼,1,1,verified,4,核心原生食材
498,海蜇头,core_raw,498,水产,其他水产,1,1,verified,1,核心原生食材
499,胖子,core_raw,499,水产,其他水产,1,1,verified,0,核心原生食材
500,花鲢鱼,core_raw,500,水产,鱼,1,1,verified,1,核心原生食材
501,草虾,core_raw,501,水产,虾,1,1,verified,2,核心原生食材
502,金枪鱼肉,core_raw,502,水产,鱼,1,1,verified,1,核心原生食材
503,鸡枞,core_raw,503,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
504,木薯,core_raw,504,薯芋,薯类,1,1,verified,1,核心原生食材
505,葵花子仁,core_raw,505,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
506,洋姜,core_raw,506,蔬菜,根茎,1,1,verified,1,核心原生食材
507,牛皮菜,core_raw,507,蔬菜,叶菜,1,1,verified,1,核心原生食材
508,笋瓜,core_raw,508,蔬菜,瓜果,1,1,verified,1,核心原生食材
509,粉葛,core_raw,509,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
510,脆萝卜,core_raw,510,蔬菜,根茎,1,1,verified,0,核心原生食材
511,草头,core_raw,511,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
512,菜瓜,core_raw,512,蔬菜,瓜果,1,1,verified,2,核心原生食材
513,菜葱,core_raw,513,蔬菜,葱蒜,1,1,verified,1,核心原生食材
514,西洋菜,core_raw,514,蔬菜,叶菜,1,1,verified,7,核心原生食材
515,野葱,core_raw,515,蔬菜,葱蒜,1,1,verified,1,核心原生食材
516,野韭菜,core_raw,516,蔬菜,葱蒜,1,1,verified,1,核心原生食材
517,金丝瓜,core_raw,517,蔬菜,瓜果,1,1,verified,1,核心原生食材
518,鬼子姜,core_raw,518,蔬菜,根茎,1,1,verified,1,核心原生食材
519,龙须菜,core_raw,519,蔬菜,叶菜,1,1,verified,1,核心原生食材
520,冬枣,core_raw,520,水果,核果,1,1,verified,1,核心原生食材
521,山竹,core_raw,521,水果,其他水果,1,1,verified,1,核心原生食材
522,甜瓜,core_raw,522,水果,瓜果,1,1,verified,1,核心原生食材
523,苹果梨,core_raw,523,水果,仁果,1,1,verified,1,核心原生食材
524,香梨,core_raw,524,水果,仁果,1,1,verified,1,核心原生食材
525,上脑,core_raw,525,畜肉,其他畜肉,1,1,verified,1,核心原生食材
526,脊肉,core_raw,526,畜肉,其他畜肉,1,1,verified,1,核心原生食材
527,明太鱼,core_raw,527,水产,鱼,1,1,verified,1,核心原生食材
528,血蚶,core_raw,528,水产,其他水产,1,1,verified,1,核心原生食材
529,钳鱼,core_raw,529,水产,鱼,1,1,verified,1,核心原生食材
530,鮸鱼,core_raw,530,水产,鱼,1,1,verified,1,核心原生食材
531,鲅鱼肉,core_raw,531,水产,鱼,1,1,verified,1,核心原生食材
532,鳜鱼,core_raw,532,水产,鱼,1,1,verified,4,核心原生食材
533,鳝鱼,core_raw,533,水产,鱼,1,1,verified,2,核心原生食材
534,松蘑,core_raw,534,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
535,海木耳,core_raw,535,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
536,螺旋藻,core_raw,536,菌菇藻类,藻类,1,1,verified,1,核心原生食材
537,大豆,core_raw,537,豆类,大豆,1,1,verified,1,核心原生食材
538,栗子仁,core_raw,538,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
539,青稞,core_raw,539,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
540,麸皮,core_raw,540,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
541,倭瓜,core_raw,541,蔬菜,瓜果,1,1,verified,1,核心原生食材
542,卞萝卜,core_raw,542,蔬菜,根茎,1,1,verified,1,核心原生食材
543,大薯,core_raw,543,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
544,抱子甘蓝,core_raw,544,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
545,木耳菜,core_raw,545,蔬菜,叶菜,1,1,verified,2,核心原生食材
546,枸杞叶,core_raw,546,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
547,洋槐花,core_raw,547,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
548,瓠瓜,core_raw,548,蔬菜,瓜果,1,1,verified,2,核心原生食材
549,甜菜头,core_raw,549,蔬菜,叶菜,1,1,verified,1,核心原生食材
550,白参,core_raw,550,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
551,白瓜,core_raw,551,蔬菜,瓜果,1,1,verified,1,核心原生食材
552,胡瓜,core_raw,552,蔬菜,瓜果,1,1,verified,1,核心原生食材
553,芥菜头,core_raw,553,蔬菜,叶菜,1,1,verified,1,核心原生食材
554,苜蓿,core_raw,554,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
555,苤蓝,core_raw,555,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
556,苦菜,core_raw,556,蔬菜,叶菜,1,1,verified,1,核心原生食材
557,莼菜,core_raw,557,蔬菜,叶菜,1,1,verified,1,核心原生食材
558,菊苣,core_raw,558,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
559,菱角,core_raw,559,蔬菜,其他蔬菜,1,1,verified,2,核心原生食材
560,豆薯,core_raw,560,蔬菜,鲜豆,1,1,verified,0,核心原生食材
561,酢浆草,core_raw,561,蔬菜,其他蔬菜,1,1,verified,0,核心原生食材
562,马齿苋,core_raw,562,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
563,黄芽白,core_raw,563,蔬菜,其他蔬菜,1,1,verified,1,核心原生食材
564,冬果梨,core_raw,564,水果,仁果,1,1,verified,0,核心原生食材
565,国光苹果,core_raw,565,水果,仁果,1,1,verified,0,核心原生食材
566,红富士苹果,core_raw,566,水果,仁果,1,1,verified,1,核心原生食材
567,牛展,core_raw,567,畜肉,牛,1,1,verified,1,核心原生食材
568,猪蹄筋,core_raw,568,畜肉,猪,1,1,verified,1,核心原生食材
569,马肉,core_raw,569,畜肉,其他畜肉,1,1,verified,1,核心原生食材
570,鸡血,core_raw,570,禽肉,鸡,1,1,verified,2,核心原生食材
571,凤尾鱼,core_raw,571,水产,鱼,1,1,verified,1,核心原生食材
572,南美白对虾,core_raw,572,水产,虾,1,1,verified,1,核心原生食材
573,墨鱼圈,core_raw,573,水产,鱼,1,1,verified,0,核心原生食材
574,大头虾,core_raw,574,水产,虾,1,1,verified,1,核心原生食材
575,沼虾,core_raw,575,水产,虾,1,1,verified,1,核心原生食材
576,海蚌,core_raw,576,水产,贝,1,1,verified,1,核心原生食材
577,海鲫鱼,core_raw,577,水产,鱼,1,1,verified,1,核心原生食材
578,海鳗,core_raw,578,水产,鱼,1,1,verified,1,核心原生食材
579,白条鱼,core_raw,579,水产,鱼,1,1,verified,1,核心原生食材
580,白鲢,core_raw,580,水产,其他水产,1,1,verified,1,核心原生食材
581,老板鱼,core_raw,581,水产,鱼,1,1,verified,1,核心原生食材
582,香梭鱼,core_raw,582,水产,鱼,1,1,verified,0,核心原生食材
583,鲑鱼,core_raw,583,水产,鱼,1,1,verified,2,核心原生食材
584,鲻鱼,core_raw,584,水产,鱼,1,1,verified,1,核心原生食材
585,石花菜,core_raw,585,菌菇藻类,菌菇,1,1,verified,1,核心原生食材
586,青大豆,core_raw,586,豆类,大豆,1,1,verified,0,核心原生食材
587,胡桃,core_raw,587,谷物/坚果,杂粮,1,1,verified,1,核心原生食材
588,葵花子,core_raw,588,谷物/坚果,杂粮,1,1,verified,0,核心原生食材
589,鸡腿,core_raw,589,禽肉,鸡,1,1,verified,253,核心原生食材
590,虾,core_raw,590,水产,虾,1,1,verified,188,核心原生食材
591,.-虾,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
592,.作撒料香菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
593,.你们根据爱好放鸡蛋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
594,.意大利面,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
595,.放你开心就好不重要白芝麻,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
596,.根据个人喜好冰糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
597,.清水,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
