old_id,name,usage_count,category_major,possible_candidates,sample_raw_text,sample_dish_ids,reason
14115,香菜木耳,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14121,无所谓洋葱,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14122,剩余蛋黄,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14123,米和小米,3,谷类及其制品,米|小米,,,疑似多食材组合，但无法百分之百确认全部组成
14125,香菌,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14126,儿红枣,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14133,西芹菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14137,橙子水,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14138,肉卤,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14139,了蒜蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14142,海带裙,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14143,干香芹碎,3,蔬菜类及其制品,干香芹,,,形态描述存在，但原始食材无法确定
14146,蓝龙虾,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14147,蛋黃醬,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14148,啥菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14150,小个鸡蛋,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14151,每天鸡蛋,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14153,西红柿汤,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14157,大小草莓,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14159,南美大对虾,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14160,小粒花生米,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14161,螺旋通心粉,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14162,麦混合粉,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14164,寿桃牌瑶柱面,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14167,红绿小米辣,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14168,泡发好黑木耳,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14171,盘菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14172,牛肉泡面,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14173,鸡蛋共,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14181,子苹果,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14184,意小西红柿,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14187,葱蒜小米辣,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14190,白色洋葱,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14192,耐煮蔬菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14194,鱼带鱼,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14195,了茄子,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14196,行大蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14199,车厘茄,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14200,头蒜蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14202,小根胡萝卜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14204,口味尖椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14205,各猕猴桃,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14207,菜片,3,蔬菜类及其制品,菜,,,形态描述存在，但原始食材无法确定
14209,新鲜胡豆,3,干豆类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14211,米混合,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14215,糯米混合,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14216,钵钵鸡,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14217,我没放葱,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14221,椒各彩椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14223,冬南瓜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14224,定手擀面,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14225,据个人口味胡萝卜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14229,马交咸鱼,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14230,黑芝麻燕麦,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14242,枸杞桂圆,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14247,山豆角,3,干豆类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14252,炒蘑菇,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14253,多点大蒜,3,蔬菜类及其制品,,多点大蒜,134119,可能是原生食材，但频次、命名或类别证据不足
14254,生姜切丝,3,蔬菜类及其制品,生姜切,,,形态描述存在，但原始食材无法确定
14258,肉排骨,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14259,原粒燕麦,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14260,面即可水,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14267,蓝贻贝,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14268,配蔬菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14273,菜篮子,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14274,节白萝卜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14278,腌鸡肉料,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14280,〉葱,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14283,深海鳕鱼,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14287,鲤鱼鱼,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14296,少红枣,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14303,麻辣小龙虾,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14304,红薏仁,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14305,红粳米,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14307,洋葱大蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14309,备全蛋液,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14311,了牛肉,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14312,白蚬,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14316,虾尾小龙虾,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14318,麻薯夹心,3,薯类淀粉及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14323,杏仁蛋白饼,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14324,机洋葱,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14325,葱花沫,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14326,卤菜香料,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14327,胡萝卜青豆玉米丁,3,干豆类及其制品,胡萝卜青豆玉米,,,形态描述存在，但原始食材无法确定
14328,腰果杏仁,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14337,菊花瓣,3,其他类,菊花,,,形态描述存在，但原始食材无法确定
14340,荠菜猪肉馅,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14342,老鹅,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14345,鸡蛋炒面,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14346,油肉,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14347,弯管面,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14356,三段葱姜蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14358,藕藕,3,薯类淀粉及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14359,蛋白营养粉,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14360,子燕麦,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14365,农家土鸡,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14366,调整鸡蛋,3,禽肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14367,虾仁意面,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14369,哦葱姜蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14372,脆紫菜,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14374,菇蘑菇,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14375,玉米衣,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14376,柠檬夹心,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14385,芫茜菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14386,琯溪蜜柚,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14387,欧芹碎叶,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14388,部位牛肉,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14390,碟芹菜末,3,蔬菜类及其制品,碟芹菜,,,形态描述存在，但原始食材无法确定
14393,多红枣,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14397,头蘑菇,3,菌藻类,,,,可能是原生食材，但频次、命名或类别证据不足
14401,一绺韭菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14402,响水大米,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14403,炖好五花肉,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14404,墨西哥椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14407,自己口味肉末,3,畜肉类及其制品,自己口味肉,,,形态描述存在，但原始食材无法确定
14409,溏心卤蛋,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14410,碟白芝麻,3,坚果种子类,,,,可能是原生食材，但频次、命名或类别证据不足
14411,青椒红辣椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14412,白肉火龙果,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14413,黑山猪里脊,3,畜肉类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14416,黄豆水,3,干豆类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14418,油蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
14419,紫菜饼,3,鱼虾蟹贝类,,,,可能是原生食材，但频次、命名或类别证据不足
14420,大米面,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
