id,category_id,subcategory_id,is_core_raw,name,usage_count,category,category_major,category_sub,nutrition_match,nutrition_source_name,可食部%,水分g,能量kcal,能量kJ,蛋白质g,脂肪g,碳水化合物g,膳食纤维g,胆固醇mg,灰分g,维生素A(ugRE),胡萝卜素(ug),视黄醇(ug),硫胺素mg,核黄素mg,烟酸mg,维生素Cmg,维生素E总mg,钙mg,磷mg,钾mg,钠mg,镁mg,铁mg,锌mg,硒(ug),铜mg,锰mg,tcm_name,tcm_taste,tcm_user,tcm_not_user,tcm_side_effects,tcm_toxicity,tcm_production_place,category_source,quality
334,6,28,1,海虾,18,水产-虾,水产,虾,exact,海虾,51,79.3,79,333,16.8,0.6,1.5,0.0,117,1.8,Tr,—,Tr,0.01,0.05,1.90,Tr,2.79,146,196,228,302.2,46,3.0,1.44,56.41,0.44,0.11,海虾,,,,,,,v2_strict_rule,core
335,6,31,1,蛏子,15,水产-其他水产,水产,其他水产,exact,蛏子,57,88.4,40,171,7.3,0.3,2.1,0.0,131,1.9,59,—,59,0.02,0.12,1.20,Tr,0.59,134,114,140,175.9,35,33.6,2.01,55.14,0.38,1.93,蛏子,,一般人都可食用适宜产后虚损、烦热口渴、湿热水肿、痢疾、醉酒等人群。,脾胃虚寒、腹泻者应少食。,,,,v2_strict_rule,core
336,1,5,1,刀豆,14,蔬菜-鲜豆,蔬菜,鲜豆,exact,刀豆（鲜）,92,89.0,40,165,3.1,0.3,7.0,1.8,0,0.6,18,220,0,0.05,0.07,1.00,15.0,0.40,49,57,209,8.5,29,4.6,0.84,0.88,0.09,0.45,刀豆,,一般人群均可食用，尤适于肾虚腰痛、气滞呃逆、风温腰痛、小儿疝气等症患者食用。,一般人群均可食用,,无毒,北京地区及长江以南地区,v2_strict_rule,core
337,1,1,1,莴苣,14,蔬菜-叶菜,蔬菜,叶菜,exact,莴笋（鲜）［莴苣］,62,95.5,15,62,1.0,0.1,2.8,0.6,0,0.6,13,150,0,0.02,0.02,0.50,4.0,0.19,23,48,212,36.5,19,0.9,0.33,0.54,0.07,0.19,莴苣,,,,,,,v2_strict_rule,core
338,2,8,1,黑枣,14,水果-核果,水果,核果,exact,黑枣（无核）［乌枣］,98,39.0,234,977,1.7,0.3,57.3,2.6,0,1.7,3,40,0,Tr,Tr,2.10,Tr,1.88,108,63,478,6.3,32,1.2,0.44,0.53,0.21,0.59,黑枣,,,,,,,v2_strict_rule,core
339,4,21,1,乳鸽,14,禽肉-其他禽肉,禽肉,其他禽肉,exact,乳鸽,56,57.5,352,1454,11.3,34.1,0.0,0.0,—,1.5,46,0,46,0.08,0.36,2.48,Tr,0.84,866,573,163,653.8,21,2.0,2.40,11.97,0.09,0.04,乳鸽,,,,,,,v2_strict_rule,core
340,6,28,1,皮皮虾,14,水产-虾,水产,虾,exact,口虾蛄［皮皮虾］,28,79.7,82,345,14.8,1.7,1.8,0.0,98,2.0,—,—,—,—,—,—,Tr,2.16,6,245,246,556.1,28,2.5,2.40,Tr,—,1.20,皮皮虾,,,,,,,v2_strict_rule,core
341,6,27,1,青鱼,14,水产-鱼,水产,鱼,exact,青鱼［青皮鱼、青鳞鱼、青混］,63,73.9,118,497,20.1,4.2,0.0,0.0,108,2.4,42,0,42,0.03,0.07,2.90,Tr,0.81,31,184,325,47.4,32,0.9,0.96,37.69,0.06,0.04,青鱼,,一般人群均可食用适宜各类水肿．肝炎，肾炎，以及脚气脚弱之人食用；适宜脾胃虚弱，气血不足，营养不良之人食用；适宜高脂血症，高胆固醇血症，动脉硬化者食用。,脾胃蕴热者不宜食用；瘙痒性皮肤病、内热、荨麻疹、癣病者应忌食。,,,我国长江以南的平原地区,v2_strict_rule,core
342,6,27,1,马鲛鱼,14,水产-鱼,水产,鱼,exact,鲅鱼［马鲛鱼］,72,64.4,194,811,18.7,11.3,4.4,0.0,51,1.3,—,0,—,—,—,—,Tr,13.17,11,290,378,36.7,27,2.5,0.40,Tr,—,0.03,马鲛鱼,,,,,,,v2_strict_rule,core
343,10,43,1,松子仁,14,谷物/坚果-坚果种子,谷物/坚果,坚果种子,exact,松子仁,100,0.8,718,3003,13.4,70.6,12.2,10.0,0,3.0,1,10,0,0.19,0.25,4.00,—,32.79,78,569,502,10.1,116,4.3,4.61,0.74,0.95,6.01,松子仁,,一般人群均可食用适宜中老年体质虚弱，大便干结，以及慢性支气管炎久咳无痰之人食用；适宜心脑血管疾病之人食用。,便溏、精滑、咳嗽痰多、腹泻者忌用；因含油脂丰富，所以胆功能严重不良者应慎食。,,,,v2_strict_rule,core
344,1,1,1,甜菜根,13,蔬菜-叶菜,蔬菜,叶菜,exact,甜菜根（鲜）［甜菜头，糖萝卜］,90,74.8,87,364,1.0,0.1,23.5,5.9,0,0.6,—,—,0,0.05,0.04,0.20,8.0,1.85,56,18,254,20.8,38,0.9,0.31,0.29,0.15,0.86,甜菜根,,,,,,,v2_strict_rule,core
345,1,6,1,芥蓝,13,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,芥蓝［甘蓝菜、盖蓝菜］,98,91.0,24,98,3.1,0.3,4.1,—,0,1.5,—,—,0,0.03,0.12,0.68,37.0,Tr,121,52,345,40.2,40,1.0,0.40,0.39,0.03,0.31,芥蓝,,,,,,,v2_strict_rule,core
346,2,7,1,枇杷,13,水果-仁果,水果,仁果,exact,枇杷,62,89.3,41,170,0.8,0.2,9.3,0.8,0,0.4,—,—,0,0.01,0.03,0.30,8.0,0.24,17,8,122,4.0,10,1.1,0.21,0.72,0.06,0.34,枇杷,,,,,,,v2_strict_rule,core
347,3,15,1,牛肚,13,畜肉-牛,畜肉,牛,exact,牛肚,100,83.4,72,306,14.5,1.6,0.0,0.0,104,0.6,2,0,2,0.03,0.13,2.50,—,0.51,40,104,162,60.6,17,1.8,2.31,9.07,0.07,0.21,牛肚,,一般人都可食用，尤适宜于病后虚羸、气血不足、营养不良、脾胃薄弱之人。,一般人都可食用。,,,,v2_strict_rule,core
348,3,14,1,猪腿肉,13,畜肉-猪,畜肉,猪,exact,猪腿肉（藏香猪）,100,56.1,268,1115,17.5,19.2,6.3,0.0,61,0.9,6,0,6,0.19,0.22,3.36,Tr,0.47,15,164,30,45.8,21,2.0,1.90,0.80,0.07,0.04,猪腿肉,,,,,,,v2_strict_rule,core
349,6,28,1,北极虾,13,水产-虾,水产,虾,exact,北极虾,85,63.9,132,560,14.9,1.2,15.4,0.0,161,4.6,—,—,—,—,—,—,Tr,—,—,—,244,566.7,—,1.4,1.28,—,—,—,北极虾,,,,,,,v2_strict_rule,core
350,6,27,1,生鱼,13,水产-鱼,水产,鱼,exact,乌鳢［黑鱼、乌鱼、生鱼］,57,78.7,85,359,18.5,1.2,0.0,0.0,91,1.6,26,0,26,0.02,0.14,2.50,Tr,0.97,152,232,313,48.8,33,0.7,0.80,24.57,0.05,0.06,生鱼,,,,,,,v2_strict_rule,core
351,7,32,1,云耳,13,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,木耳（水发）［黑木耳，云耳］,100,91.8,27,112,1.5,0.2,6.0,2.6,0,0.5,2,20,0,0.01,0.05,0.20,1.0,—,34,12,52,8.5,57,5.5,0.53,0.46,0.04,0.97,云耳,,,,,,,v2_strict_rule,core
352,7,32,1,猴头菇,16,菌菇藻类-菌菇,菌菇藻类,菌菇,excluded_processed_source,猴头菇（罐装）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猴头菇,,,,,,,v2_strict_rule,common
353,10,40,1,荞麦,13,谷物/坚果-小麦,谷物/坚果,小麦,exact,荞麦,100,13.0,337,1410,9.3,2.3,73.0,6.5,0,2.4,2,20,0,0.28,0.16,2.20,0,4.40,47,297,401,4.7,258,6.2,3.62,2.45,0.56,2.04,荞麦,,一般人群均可食用，适宜食欲不振、饮食不香、肠胃积滞、慢性泄泻之人食用；同时适宜出黄汗之人和夏季痧症者、糖尿病人多食。,脾胃虚寒、消化功能不佳、经常腹泻的人、体质敏感之人不宜食用。,,,,v2_strict_rule,core
354,1,3,1,节瓜,12,蔬菜-瓜果,蔬菜,瓜果,exact,节瓜［毛瓜］,92,95.6,14,61,0.6,0.1,3.4,1.2,0,0.3,—,—,0,0.02,0.05,0.40,39.0,0.27,4,13,40,0.2,7,0.1,0.08,0.26,0.02,0.10,节瓜,,一般人群均可食用。肾脏病、浮肿病、糖尿病患者可多食。,一般人群均可食用。,,,,v2_strict_rule,core
355,1,2,1,茭白,12,蔬菜-根茎,蔬菜,根茎,exact,茭白（鲜）［茭笋，茭粑］,74,92.2,26,110,1.2,0.2,5.9,1.9,0,0.5,5,30,0,0.02,0.03,0.50,5.0,0.99,4,36,209,5.8,8,0.4,0.33,0.45,0.06,0.49,茭白,,,,,,,v2_strict_rule,core
356,1,2,1,黄姜,12,蔬菜-根茎,蔬菜,根茎,exact,姜（鲜）［黄姜］,95,87.0,46,194,1.3,0.6,10.3,2.7,0,0.8,14,170,0,0.02,0.03,0.80,4.0,—,27,25,295,14.9,44,1.4,0.34,0.56,0.14,3.20,黄姜,,,,,,,v2_strict_rule,core
357,2,12,1,菠萝蜜,12,水果-热带水果,水果,热带水果,exact,菠萝蜜［木菠萝］,43,73.2,105,438,0.2,0.3,25.7,0.8,0,0.6,2,18,0,0.06,0.05,0.70,9.0,0.52,9,18,330,11.4,24,0.5,0.12,4.17,0.12,0.18,菠萝蜜,,,,,,,v2_strict_rule,core
358,2,7,1,雪花梨,12,水果-仁果,水果,仁果,exact,雪花梨,86,88.8,42,178,0.2,0.1,10.6,0.8,0,0.3,8,100,0,0.01,0.01,0.30,4.0,0.19,5,6,85,0.6,10,0.3,0.06,0.18,0.08,0.03,雪花梨,,一般人群均可食用，咳嗽痰稠或无痰、咽喉发痒干疼者，慢性支气管炎、肺结核患者，高血压、心脏病、肝炎、肝硬化患者，饮酒后或宿醉未醒者尤其适合。,慢性肠炎、胃寒病、糖尿病患者忌食生梨。,,,,v2_strict_rule,core
359,2,8,1,青梅,12,水果-核果,水果,核果,exact,梅［青梅］,93,91.1,34,144,0.9,0.9,6.2,1.0,0,0.9,—,—,0,—,—,—,—,—,11,36,—,—,—,—,—,—,—,—,青梅,,,,,,,v2_strict_rule,core
360,4,18,1,鸡心,12,禽肉-鸡,禽肉,鸡,exact,鸡心,100,70.8,172,717,15.9,11.8,0.6,0.0,194,0.9,910,0,910,0.46,0.26,11.50,—,—,54,176,220,108.4,11,4.7,1.94,4.10,0.27,0.04,鸡心,,,,,,,v2_strict_rule,core
361,4,18,1,鸡肝,12,禽肉-鸡,禽肉,鸡,exact,鸡肝,100,74.4,121,507,16.6,4.8,2.8,0.0,356,1.4,10414,0,10414,0.33,1.10,11.90,—,1.88,7,263,222,92.0,16,12.0,2.40,38.55,0.32,0.24,鸡肝,,,,,,,v2_strict_rule,core
362,6,28,1,青虾,12,水产-虾,水产,虾,exact,青虾,57,73.8,100,423,23.8,0.4,0.2,0.0,140,1.8,—,—,—,—,—,—,Tr,1.06,28,312,260,277.1,55,0.4,0.91,0.02,—,0.62,青虾,,老少皆宜；中老年人、孕妇和心血管病患者更适合食用适宜肾虚阳痿、男性不育症、腰脚瘙弱无力之人食用；适宜中老年人缺钙所致的小腿抽筋者食用。,宿疾者、正值上火之时不宜食虾；患过敏性鼻炎、支气管炎、反复发作性过敏性皮炎的老年人不宜吃虾，虾为动风发物，患有皮肤疥癣者忌食。,,,,v2_strict_rule,core
363,6,27,1,鲮鱼,12,水产-鱼,水产,鱼,exact,鲮鱼［雪鲮］,57,77.7,95,402,18.4,2.1,0.7,0.0,86,1.1,125,0,125,0.01,0.04,3.00,Tr,1.54,31,176,317,40.1,22,0.9,0.83,48.10,0.04,0.02,鲮鱼,,一般人都可食用。适宜体质虚弱，气血不足，营养不良之人食用；适宜膀胱热结，小便不利，肝硬化腹水，营养不良性水肿之人食用。,阴虚喘嗽忌之。,,,,v2_strict_rule,core
364,6,27,1,鳗鱼,12,水产-鱼,水产,鱼,exact,鳗鲡［鳗鱼、河鳗］,84,67.1,181,755,18.6,10.8,2.3,0.0,177,1.2,—,0,—,0.02,0.02,3.80,Tr,3.60,42,248,207,58.8,34,1.5,1.15,33.66,0.18,Tr,鳗鱼,,,,,,热带及温带地区水域,v2_strict_rule,core
365,7,32,1,牛肝菌,15,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,牛肝菌（鲜）［黄皮牛肝菌、黄皮疣柄牛肝菌、黄癞头］,97,89.7,32,132,4.3,0.1,5.3,3.9,0,0.6,Tr,Tr,0,0.03,0.57,3.20,—,Tr,2,49,224,1.6,8,1.4,1.07,0.37,0.35,0.28,,,,,,,,v2_strict_rule,core
366,9,37,1,眉豆,12,豆类-杂豆,豆类,杂豆,exact,眉豆（干）［饭豇豆］,100,12.0,334,1395,18.6,1.1,65.6,6.6,0,2.7,—,—,0,0.15,0.18,2.10,—,12.29,60,310,525,86.5,171,5.5,4.70,2.89,0.86,2.14,眉豆,,一般人群均可食用。适宜肾虚者、腹泻者、小便频繁者、男子遗精、女子带下病者；尤其是糖尿病、肾虚患者更佳。,眉豆多食则性滞，故气滞便结者应慎食眉豆。,,,,v2_strict_rule,core
367,10,43,1,山核桃,12,谷物/坚果-坚果种子,谷物/坚果,坚果种子,excluded_processed_source,山核桃（熟）［小核桃］,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
368,1,3,1,小南瓜,11,蔬菜-瓜果,蔬菜,瓜果,exact,黄茎瓜［小南瓜］,100,95.4,19,81,1.2,0.9,2.0,0.7,0,0.5,57,680,0,0.03,0.02,—,Tr,0.20,—,17,—,—,—,—,0.29,0.20,—,—,小南瓜,,,,,,,v2_strict_rule,core
369,1,6,1,槐花,15,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,槐花（鲜）［洋槐花，豆槐花］,100,78.0,82,344,3.1,0.7,17.0,2.2,0,1.2,67,400,0,0.04,0.18,6.60,30.0,—,83,69,—,—,—,3.6,—,—,—,—,槐花,,一般人皆可食用。,脾胃虚寒及阴虚发热而无实火者慎服。,,无毒,以黄土高原最为常见。日本、朝鲜及越南有分布,v2_strict_rule,core
370,1,6,1,马兰头,11,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,马兰头（鲜）［马兰，鸡儿肠，路边菊］,100,91.4,28,119,2.4,0.4,4.6,1.6,0,1.2,340,2040,0,0.06,0.13,0.80,26.0,0.72,67,38,285,15.2,14,2.4,0.87,0.75,0.13,0.44,马兰头,,一般人都可食用。,孕妇慎服。,,,,v2_strict_rule,core
371,1,6,1,鱼腥草,11,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,鱼腥草（叶）［蕺菜，臭菜］,100,84.9,32,131,2.1,0.1,10.7,—,0,2.3,Tr,Tr,0,0.03,0.12,1.04,16.0,1.28,57,31,494,21.6,145,2.3,0.40,1.25,0.09,1.00,鱼腥草,,一般人群均可食用。适宜流行性感冒患者、经常便秘、脾胃湿热、脘腹胀满、恶心呕吐、不思饮食者。,虚寒性体质及疔疮肿疡属阴寒，无红肿热痛者，不宜服食。,,无毒,西南,v2_strict_rule,core
